FeatureID,FeatureName,crabp1+ Average,crabp1+ Log2 Fold Change,crabp1+ P-Value,crabp1- Average,crabp1- Log2 Fold Change,crabp1- P-Value
chr16:56579417-56580188,chr16:56579417-56580188,1.2375719375282186,6.636621507970591,6.457624796168723e-27,0.006251184122603443,-6.636621507970591,6.457624796168723e-27
chr19:27260000-27261167,chr19:27260000-27261167,1.2152733440592416,6.610508667651459,1.1584359254554939e-27,0.006251184122603443,-6.610508667651459,1.1584359254554939e-27
chr1:91668303-91669298,chr1:91668303-91669298,1.8006114226198855,6.590609110213754,5.773024462206227e-30,0.012502368245206886,-6.590609110213754,5.773024462206227e-30
chr13:53217048-53218255,chr13:53217048-53218255,1.789462125885397,6.581675985443747,3.808270956475734e-23,0.012502368245206886,-6.581675985443747,3.808270956475734e-23
chr5:69340829-69341936,chr5:69340829-69341936,1.1818254538557762,6.5704312282761235,1.7947311956518344e-24,0.006251184122603443,-6.5704312282761235,1.7947311956518344e-24
chr1:174921496-174922166,chr1:174921496-174922166,1.1651015087540437,6.5499671257164085,1.5376615232154982e-28,0.006251184122603443,-6.5499671257164085,1.5376615232154982e-28
chr10:45893746-45894876,chr10:45893746-45894876,1.7448649389474433,6.545379856220757,1.979086616400926e-30,0.012502368245206886,-6.545379856220757,1.979086616400926e-30
chr6:100707261-100708237,chr6:100707261-100708237,1.7058424003767336,6.5128539526993094,1.25650075605707e-28,0.012502368245206886,-6.5128539526993094,1.25650075605707e-28
chr5:51607677-51608579,chr5:51607677-51608579,1.1205043218160897,6.493933090802081,2.9737539424156907e-22,0.006251184122603443,-6.493933090802081,2.9737539424156907e-22
chr1:90706040-90706876,chr1:90706040-90706876,1.6612452134387798,6.474760781527235,1.4077693740734897e-30,0.012502368245206886,-6.474760781527235,1.4077693740734897e-30
chr10:120399697-120400345,chr10:120399697-120400345,1.098205728347113,6.4650782281298955,3.0775359681090307e-27,0.006251184122603443,-6.4650782281298955,3.0775359681090307e-27
chr14:65690968-65692251,chr14:65690968-65692251,1.6445212683370471,6.460212472958079,3.5421129536957854e-26,0.012502368245206886,-6.460212472958079,3.5421129536957854e-26
chr2:62594549-62595670,chr2:62594549-62595670,1.0870564316126243,6.4504314521654935,3.1678127140390003e-24,0.006251184122603443,-6.4504314521654935,3.1678127140390003e-24
chr4:83984228-83985335,chr4:83984228-83985335,1.0647578381436476,6.420684108771442,5.154863114623013e-24,0.006251184122603443,-6.420684108771442,5.154863114622977e-24
chr1:144451708-144452750,chr1:144451708-144452750,1.594349433031849,6.4156660340048175,1.2704902523564759e-20,0.012502368245206886,-6.4156660340048175,1.2704902523564759e-20
chr15:53001524-53002461,chr15:53001524-53002461,1.5832001362973607,6.405577216381234,3.453837036512976e-30,0.012502368245206886,-6.405577216381234,3.453837036512927e-30
chr18:6957731-6958864,chr18:6957731-6958864,1.560901542828384,6.385185427550056,5.210470526051704e-23,0.012502368245206886,-6.385185427550056,5.210470526051704e-23
chr19:28258625-28259694,chr19:28258625-28259694,1.0257352995729379,6.367103068566598,1.0289973733513713e-22,0.006251184122603443,-6.367103068566598,1.0289973733513713e-22
chr17:52810552-52811254,chr17:52810552-52811254,1.0145860028384495,6.351421446334328,3.947729418239567e-19,0.006251184122603443,-6.351421446334328,3.947729418239567e-19
chr5:111877059-111877864,chr5:111877059-111877864,1.0145860028384495,6.351421446334328,5.0859559434706517e-20,0.006251184122603443,-6.351421446334328,5.0859559434706517e-20
chr17:46594589-46595193,chr17:46594589-46595193,1.003436706103961,6.335567495133491,2.980002229095066e-19,0.006251184122603443,-6.335567495133491,2.980002229095066e-19
chr2:167235168-167236004,chr2:167235168-167236004,1.5051550591559415,6.332908148683002,1.1935584137520621e-26,0.012502368245206886,-6.332908148683002,1.1935584137520621e-26
chr10:76650644-76651834,chr10:76650644-76651834,1.9790001703717008,6.311455039016684,1.3478710308816389e-33,0.01875355236781033,-6.311455039016684,1.3478710308816389e-33
chr13:97478950-97479627,chr13:97478950-97479627,1.4772818173197204,6.30604154283032,6.176668270327758e-28,0.012502368245206886,-6.30604154283032,6.176668270327758e-28
chr3:83450668-83452269,chr3:83450668-83452269,1.4549832238507434,6.28418210886658,1.5032350377979935e-24,0.012502368245206886,-6.28418210886658,1.5032350377979935e-24
chr2:125032513-125033540,chr2:125032513-125033540,1.4549832238507434,6.28418210886658,1.999800656882301e-26,0.012502368245206886,-6.28418210886658,1.999800656882301e-26
chr1:73515529-73517855,chr1:73515529-73517855,4.376098968286719,6.28418210886658,1.8355328253651777e-52,0.05000947298082754,-6.28418210886658,1.8355328253651777e-52
chr3:120897231-120898635,chr3:120897231-120898635,1.3992367401783012,6.228039030829046,1.20149194398439e-24,0.012502368245206886,-6.228039030829046,1.20149194398439e-24
chr3:147445563-147446630,chr3:147445563-147446630,1.8452086095578395,6.210761039397211,9.527011113387851e-35,0.01875355236781033,-6.210761039397211,9.527011113387851e-35
chrX:14273569-14274580,chrX:14273569-14274580,1.3769381467093242,6.204955417716005,1.1841332314967104e-22,0.012502368245206886,-6.204955417716005,1.1841332314967104e-22
chr14:18062013-18062870,chr14:18062013-18062870,1.3546395532403475,6.181496444892016,1.5210685186680003e-25,0.012502368245206886,-6.181496444892016,1.5210685186680003e-25
chr1:81660643-81661720,chr1:81660643-81661720,1.3546395532403475,6.181496444892016,5.0927132233493774e-26,0.012502368245206886,-6.181496444892016,5.0927132233493774e-26
chr5:52309526-52310401,chr5:52309526-52310401,1.321191663036882,6.145576870637074,7.515512575296866e-30,0.012502368245206886,-6.145576870637074,7.515512575296866e-30
chr11:82027926-82028729,chr11:82027926-82028729,1.3100423663023935,6.133402156690971,2.6780775652229597e-15,0.012502368245206886,-6.133402156690971,2.6780775652229597e-15
chr6:145564641-145566039,chr6:145564641-145566039,1.298893069567905,6.121123826912534,1.839795487132726e-24,0.012502368245206886,-6.121123826912534,1.839795487132726e-24
chr8:114050173-114051007,chr8:114050173-114051007,1.2877437728334167,6.108740102456702,5.231759955893383e-25,0.012502368245206886,-6.108740102456702,5.231759955893383e-25
chr18:11407377-11408413,chr18:11407377-11408413,1.2598705309971956,6.077307594620045,3.9491257343922155e-26,0.012502368245206886,-6.077307594620045,3.9491257343922155e-26
chr19:18890089-18890800,chr19:18890089-18890800,1.2542958826299513,6.070938069744317,1.1057245572310117e-26,0.012502368245206886,-6.070938069744317,1.1057245572310117e-26
chr2:11729021-11730469,chr2:11729021-11730469,2.5085917652599026,6.067742730584511,5.200853953428876e-29,0.03125592061301721,-6.067742730584511,5.200853953428876e-29
chr4:64142157-64142886,chr4:64142157-64142886,1.248721234262707,6.0645402985461665,4.0216535332968476e-24,0.012502368245206886,-6.0645402985461665,4.0216535332968476e-24
chr8:107885931-107887545,chr8:107885931-107887545,2.9155410960687314,6.061789687530132,3.453837036512976e-30,0.03750710473562066,-6.061789687530132,3.453837036512927e-30
chr18:33723184-33724184,chr18:33723184-33724184,1.243146585895463,6.058114029386734,7.839463256069736e-22,0.012502368245206886,-6.058114029386734,7.839463256069736e-22
chr11:105282098-105283463,chr11:105282098-105283463,1.6556705650715358,6.054890128512447,9.359499257494797e-29,0.01875355236781033,-6.054890128512447,9.359499257494797e-29
chr19:56022160-56022954,chr19:56022160-56022954,1.2375719375282186,6.051659007249435,1.1746591634928417e-20,0.012502368245206886,-6.051659007249435,1.1746591634928417e-20
chr8:103492837-103494004,chr8:103492837-103494004,1.6500959167042915,6.050040728851052,4.102231504653229e-27,0.01875355236781033,-6.050040728851052,4.10223150465317e-27
chr19:25805265-25805873,chr19:25805265-25805873,1.2264226407937302,6.038661666720562,5.024433500169168e-25,0.012502368245206886,-6.038661666720562,5.024433500169168e-25
chr4:154057490-154058263,chr4:154057490-154058263,1.2264226407937302,6.038661666720562,6.772518810474624e-23,0.012502368245206886,-6.038661666720562,6.772518810474624e-23
chr11:50699994-50700987,chr11:50699994-50700987,1.220847992426486,6.032118820853789,9.652123722015863e-25,0.012502368245206886,-6.032118820853789,9.652123722015863e-25
chr10:71198544-71199354,chr10:71198544-71199354,1.220847992426486,6.032118820853789,6.620273582438441e-22,0.012502368245206886,-6.032118820853789,6.620273582438441e-22
chr11:45206567-45207471,chr11:45206567-45207471,1.2152733440592416,6.025546166930303,3.91553222256165e-25,0.012502368245206886,-6.025546166930303,3.91553222256165e-25
chr14:106393774-106394537,chr14:106393774-106394537,1.2096986956919975,6.018943432106056,1.4430201702354315e-21,0.012502368245206886,-6.018943432106056,1.4430201702354315e-21
chr10:87879839-87880781,chr10:87879839-87880781,1.6054987297663377,6.010647290550964,2.4517195536419093e-20,0.01875355236781033,-6.010647290550964,2.4517195536419093e-20
chr5:90076033-90077684,chr5:90076033-90077684,2.006873412207922,6.009648540050094,4.595168370412376e-27,0.02500473649041377,-6.009648540050094,4.595168370412376e-27
chr6:127875661-127877744,chr6:127875661-127877744,3.2109974595326753,6.008149116695768,2.4462241214722004e-39,0.0437582888582241,-6.008149116695768,2.4462241214722004e-39
chr7:134611032-134611865,chr7:134611032-134611865,1.198549398957509,6.005646609492598,6.555048561435801e-26,0.012502368245206886,-6.005646609492598,6.555048561435801e-26
chr1:45299453-45300639,chr1:45299453-45300639,1.198549398957509,6.005646609492598,7.45592539924557e-25,0.012502368245206886,-6.005646609492598,7.45592539924557e-25
chr13:60069020-60069730,chr13:60069020-60069730,1.1874001022230205,5.9922260937302765,3.98068982749298e-27,0.012502368245206886,-5.9922260937302765,3.98068982749298e-27
chr9:95181247-95182699,chr9:95181247-95182699,1.1762508054885321,5.978679561892329,1.565142178353727e-21,0.012502368245206886,-5.978679561892329,1.565142178353727e-21
chr4:58275125-58276158,chr4:58275125-58276158,1.9622762252699681,5.977317886434103,1.569383739588048e-31,0.02500473649041377,-5.977317886434103,1.569383739588048e-31
chr12:86646646-86648043,chr12:86646646-86648043,1.566476191195628,5.97527296044908,8.678365611333616e-24,0.01875355236781033,-5.97527296044908,8.678365611333678e-24
chr3:55571500-55572289,chr3:55571500-55572289,1.1706761571212878,5.971858296036315,5.175404520339073e-26,0.012502368245206886,-5.971858296036315,5.175404520339073e-26
chr1:146497348-146499201,chr1:146497348-146499201,1.9511269285354798,5.969120733467484,4.404933367939556e-31,0.02500473649041377,-5.969120733467484,4.404933367939556e-31
chr9:51881225-51883965,chr9:51881225-51883965,3.121803085656768,5.9675785686590785,2.907491637725691e-35,0.0437582888582241,-5.9675785686590785,2.907491637725691e-35
chr4:83656471-83657752,chr4:83656471-83657752,1.1651015087540437,5.965004624995252,1.2114966164157515e-24,0.012502368245206886,-5.965004624995252,1.2114966164157515e-24
chr2:135641377-135642122,chr2:135641377-135642122,1.1651015087540437,5.965004624995252,1.5637474076871285e-23,0.012502368245206886,-5.965004624995252,1.5637474076871285e-23
chr3:35404615-35405909,chr3:35404615-35405909,1.1595268603867994,5.9581182394100125,6.414718927113958e-25,0.012502368245206886,-5.9581182394100125,6.414718927113958e-25
chr2:134214503-134215424,chr2:134214503-134215424,1.1595268603867994,5.9581182394100125,2.1794374128658548e-20,0.012502368245206886,-5.9581182394100125,2.1794374128658548e-20
chr13:43967186-43967998,chr13:43967186-43967998,1.538602949359407,5.949463774099474,2.172028146364866e-30,0.01875355236781033,-5.949463774099474,2.172028146364866e-30
chr4:9284001-9285056,chr4:9284001-9285056,1.148377563652311,5.944246064828455,3.552537063318634e-25,0.012502368245206886,-5.944246064828455,3.552537063318634e-25
chr15:68165930-68166680,chr15:68165930-68166680,1.1428029152850667,5.937259634512348,9.97094239171542e-26,0.012502368245206886,-5.937259634512348,9.97094239171542e-26
chr14:49493673-49494311,chr14:49493673-49494311,1.1428029152850667,5.937259634512348,6.936311593129192e-22,0.012502368245206886,-5.937259634512348,6.936311593129192e-22
chr13:103293202-103294774,chr13:103293202-103294774,1.1428029152850667,5.937259634512348,4.9182080452786416e-24,0.012502368245206886,-5.937259634512348,4.9182080452786416e-24
chr1:90334050-90335715,chr1:90334050-90335715,2.2856058305701334,5.933753691010812,3.9297940226621654e-37,0.03125592061301721,-5.933753691010812,3.9297940226621654e-37
chr19:54756812-54758200,chr19:54756812-54758200,1.1372282669178224,5.9302392068345755,3.077168199483555e-22,0.012502368245206886,-5.9302392068345755,3.077168199483555e-22
chr10:69045264-69046629,chr10:69045264-69046629,1.1316536185505783,5.923184449300625,2.409550189718356e-25,0.012502368245206886,-5.923184449300625,2.409550189718356e-25
chr9:92560764-92561551,chr9:92560764-92561551,1.1316536185505783,5.923184449300625,3.511545660346398e-23,0.012502368245206886,-5.923184449300625,3.511545660346398e-23
chr9:94700515-94701814,chr9:94700515-94701814,1.5051550591559415,5.917870649404158,7.133466306380143e-27,0.01875355236781033,-5.917870649404158,7.133466306380143e-27
chr9:51393824-51395081,chr9:51393824-51395081,1.5051550591559415,5.917870649404158,8.67137985985175e-27,0.01875355236781033,-5.917870649404158,8.67137985985175e-27
chr14:67272186-67273622,chr14:67272186-67273622,1.126078970183334,5.916095024514306,9.948399652211788e-25,0.012502368245206886,-5.916095024514306,9.948399652211788e-25
chr6:117609188-117610371,chr6:117609188-117610371,1.4995804107886972,5.912537205101117,6.696079253792613e-25,0.01875355236781033,-5.912537205101117,6.696079253792613e-25
chr14:22863913-22865184,chr14:22863913-22865184,2.246583291999424,5.908970590080925,2.7595920334237627e-30,0.03125592061301721,-5.908970590080925,2.759592033423802e-30
chr3:83445784-83447070,chr3:83445784-83447070,1.1205043218160897,5.908970590080925,1.6410146576037047e-25,0.012502368245206886,-5.908970590080925,1.6410146576037047e-25
chr17:64406776-64408102,chr17:64406776-64408102,1.8675072030268163,5.906110935941683,9.610717474019419e-34,0.02500473649041377,-5.906110935941683,9.610717474019419e-34
chr1:12509734-12510944,chr1:12509734-12510944,1.4828564656869645,5.89641753973784,3.907870728874273e-29,0.01875355236781033,-5.89641753973784,3.907870728874273e-29
chr5:90832241-90833106,chr5:90832241-90833106,1.1093550250816013,5.894615297103854,8.315392711528261e-22,0.012502368245206886,-5.894615297103854,8.315392711528261e-22
chr4:31642273-31643316,chr4:31642273-31643316,1.8284846644561068,5.875737286898165,1.228823812731913e-31,0.02500473649041377,-5.875737286898165,1.228823812731913e-31
chr12:10513404-10514869,chr12:10513404-10514869,2.1908368083269814,5.872810926785506,2.077153018987371e-34,0.03125592061301721,-5.872810926785506,2.077153018987371e-34
chr7:37363719-37364664,chr7:37363719-37364664,1.0926310799798686,5.872810926785506,2.5170776703762225e-24,0.012502368245206886,-5.872810926785506,2.5170776703762225e-24
chr5:5175100-5175827,chr5:5175100-5175827,1.0926310799798686,5.872810926785506,7.30734331026572e-25,0.012502368245206886,-5.872810926785506,7.30734331026572e-25
chr19:59519000-59519970,chr19:59519000-59519970,1.8229100160888625,5.871345517781007,1.3726218284998984e-30,0.02500473649041377,-5.871345517781007,1.3726218284998984e-30
chr11:108947446-108948182,chr11:108947446-108948182,1.0870564316126243,5.865468951444337,6.382325758066518e-21,0.012502368245206886,-5.865468951444337,6.382325758066518e-21
chr10:96479884-96480946,chr10:96479884-96480946,1.0870564316126243,5.865468951444337,2.305384021988497e-21,0.012502368245206886,-5.865468951444337,2.305384021988497e-21
chr9:27813040-27813839,chr9:27813040-27813839,1.0814817832453802,5.85808942107874,7.428738468916266e-23,0.012502368245206886,-5.85808942107874,7.428738468916266e-23
chr1:186102127-186103561,chr1:186102127-186103561,1.783887477518153,5.840223000285226,1.5533230392754531e-29,0.02500473649041377,-5.840223000285226,1.5533230392754531e-29
chr14:23492997-23495041,chr14:23492997-23495041,2.1406649730217833,5.839473742911393,2.983369382278423e-33,0.03125592061301721,-5.839473742911393,2.983369382278423e-33
chr18:66107951-66108631,chr18:66107951-66108631,1.0647578381436476,5.835721608050286,6.843740244644911e-20,0.012502368245206886,-5.835721608050286,6.843740244644911e-20
